instrument,symbol,expiry,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_interest,chg_in_oi,timestamp
OPTIDX,NIFTY,2025-12-30,24200.0,CE,1880.0,1892.2,1875.1,1892.2,1891.6,5,97.820475,6000,75,2025-12-03
OPTIDX,NIFTY,2025-12-30,24350.0,CE,1749.1,1751.2,1749.1,1751.2,1744.3,2,39.150225,525,-75,2025-12-03
OPTIDX,NIFTY,2025-12-30,24700.0,CE,1410.5,1414.3,1370.0,1414.3,1406.45,39,763.210462,7725,-1200,2025-12-03
OPTIDX,NIFTY,2026-03-31,30000.0,CE,25.05,26.1,23.2,24.3,24.3,586,13195.7359,491025,5550,2025-12-03
OPTIDX,NIFTY,2026-02-24,27150.0,CE,241.6,241.6,241.6,241.6,281.5,1,17.80454,130,65,2025-12-03
OPTIDX,NIFTY,2026-02-24,25700.0,CE,0.0,0.0,0.0,1157.35,947.25,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,25650.0,CE,0.0,0.0,0.0,1182.35,979.75,0,0.0,195,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,24300.0,CE,0.0,0.0,0.0,2076.35,2053.9,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,26100.0,CE,550.0,563.0,485.05,526.8,526.8,636,11001.043,65780,12155,2025-12-03
OPTIDX,NIFTY,2026-01-27,25850.0,CE,700.0,700.0,640.0,685.6,685.6,36,620.472547,4875,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,25700.0,CE,827.05,827.05,737.35,790.4,790.4,943,16225.1685,57265,48360,2025-12-03
OPTIDX,NIFTY,2026-01-27,25300.0,CE,1057.65,1115.05,1057.65,1112.0,1112.0,7,120.03576,715,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,27950.0,CE,0.9,1.3,0.8,0.9,0.9,89219,1870318.23,1166025,855975,2025-12-03
OPTIDX,NIFTY,2026-01-27,25100.0,CE,1225.0,1250.7,1225.0,1230.0,1214.85,3,51.353705,585,195,2025-12-03
OPTIDX,NIFTY,2026-01-06,26750.0,CE,0.0,0.0,0.0,237.05,150.8,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25700.0,CE,595.0,605.0,595.0,605.0,625.35,2,34.19,130,130,2025-12-03
OPTIDX,NIFTY,2026-01-06,25550.0,CE,0.0,0.0,0.0,837.95,729.0,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25500.0,CE,0.0,0.0,0.0,873.25,765.4,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25250.0,CE,0.0,0.0,0.0,1060.7,959.6,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,24350.0,CE,0.0,0.0,0.0,1847.45,1775.65,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,24300.0,CE,0.0,0.0,0.0,1894.65,1824.05,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,27600.0,CE,10.05,10.05,7.35,8.8,8.8,6711,138959.946,335925,-85200,2025-12-03
OPTIDX,NIFTY,2025-12-30,27250.0,CE,26.1,26.1,15.45,18.15,18.15,1611,32946.0649,81975,-1275,2025-12-03
OPTIDX,NIFTY,2026-01-27,24100.0,CE,2150.0,2157.2,2150.0,2157.2,2110.3,2,34.12968,130,65,2025-12-03
OPTIDX,NIFTY,2026-02-24,24500.0,PE,72.0,79.05,69.75,71.9,71.9,649,10367.0027,52520,9815,2025-12-03
OPTIDX,NIFTY,2025-12-30,25650.0,CE,641.15,641.2,533.15,595.3,595.3,99,1946.8926,11475,300,2025-12-03
OPTIDX,NIFTY,2026-01-27,27650.0,PE,0.0,0.0,0.0,1308.7,1503.15,0,0.0,130,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,24400.0,CE,1550.0,1550.0,1550.0,1550.0,1609.05,1,19.4625,2775,-75,2025-12-03
OPTIDX,NIFTY,2025-12-09,23750.0,CE,0.0,0.0,0.0,2351.85,2258.45,0,0.0,675,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,27250.0,CE,104.15,105.75,82.95,91.9,91.9,478,8495.59018,13975,-1820,2025-12-03
OPTIDX,NIFTY,2026-02-24,24450.0,CE,0.0,0.0,0.0,1951.65,1919.7,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,24550.0,PE,45.05,47.8,41.35,41.35,41.35,20,319.735097,4745,65,2025-12-03
OPTIDX,NIFTY,2026-01-06,27700.0,PE,0.0,0.0,0.0,1564.55,1588.9,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,24850.0,CE,1693.3,1693.3,1693.3,1693.3,1693.3,1,17.253145,65,65,2025-12-03
OPTIDX,NIFTY,2026-01-06,27650.0,PE,0.0,0.0,0.0,1519.9,1541.95,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27050.0,PE,0.0,0.0,0.0,1018.85,1008.2,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26750.0,PE,0.0,0.0,0.0,799.35,771.9,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25850.0,PE,0.0,0.0,0.0,310.2,256.25,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25800.0,PE,0.0,0.0,0.0,291.0,237.2,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,26600.0,PE,523.95,629.5,523.95,554.95,554.95,1209,24653.8738,202950,-4425,2025-12-03
OPTIDX,NIFTY,2025-12-30,26500.0,PE,458.95,559.0,454.5,484.7,484.7,20350,412406.71,2220900,-282900,2025-12-03
OPTIDX,NIFTY,2025-12-30,26100.0,PE,223.45,308.75,223.4,254.75,254.75,34845,689435.267,1562700,164850,2025-12-03
OPTIDX,NIFTY,2026-02-24,24900.0,CE,0.0,0.0,0.0,1597.35,1535.75,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,25750.0,PE,127.95,164.0,125.1,131.3,131.3,2751,53436.5925,240750,11175,2025-12-03
OPTIDX,NIFTY,2025-12-30,25300.0,PE,50.55,67.2,49.45,51.9,51.9,11320,215300.509,939900,-13350,2025-12-03
OPTIDX,NIFTY,2025-12-30,24900.0,PE,24.25,31.0,23.4,24.6,24.6,5663,105872.646,441450,-4500,2025-12-03
OPTIDX,NIFTY,2025-12-09,26600.0,CE,12.0,12.95,5.4,7.0,7.0,444246,8865042.72,4323450,892950,2025-12-03
OPTIDX,NIFTY,2025-12-30,24200.0,PE,9.25,12.4,9.25,10.45,10.45,913,16578.1287,391200,-17325,2025-12-03
OPTIDX,NIFTY,2025-12-09,27100.0,CE,1.9,2.2,1.45,1.6,1.6,368698,7494292.13,3692775,1376175,2025-12-03
OPTIDX,NIFTY,2025-12-16,24050.0,CE,1986.5,2032.9,1986.5,2020.6,2020.6,9,175.950787,150,75,2025-12-03
OPTIDX,NIFTY,2025-12-30,24900.0,CE,1200.55,1271.6,1186.1,1264.25,1264.25,25,489.455137,41550,-375,2025-12-03
OPTIDX,NIFTY,2025-12-30,24250.0,CE,1893.25,1893.25,1883.05,1888.15,1888.15,2,39.207225,75,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,23650.0,CE,0.0,0.0,0.0,2559.8,2436.65,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,23350.0,CE,2743.2,2773.45,2743.2,2773.45,2773.45,2,39.1624875,75,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,23300.0,CE,2818.85,2818.85,2812.6,2815.75,2815.75,2,39.1735875,4725,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,22850.0,CE,3242.25,3279.2,3242.25,3274.4,3274.4,3,58.7557875,825,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,18000.0,CE,8109.0,8113.8,8019.4,8113.8,8062.4,20,390.992287,56425,-600,2025-12-03
OPTIDX,NIFTY,2025-12-23,27900.0,CE,3.2,3.75,2.6,3.3,3.3,88,1841.61217,10425,450,2025-12-03
OPTIDX,NIFTY,2025-12-23,27750.0,CE,4.55,4.55,4.35,4.5,4.5,5,104.0793,600,225,2025-12-03
OPTIDX,NIFTY,2025-12-23,27650.0,CE,0.0,0.0,0.0,52.95,4.9,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-23,27100.0,CE,17.5,17.6,11.1,13.35,13.35,549,11163.5285,38025,-7125,2025-12-03
OPTIDX,NIFTY,2025-12-23,25950.0,CE,351.55,351.55,280.0,325.5,325.5,603,11874.9042,12300,10800,2025-12-03
OPTIDX,NIFTY,2025-12-23,25500.0,CE,641.55,644.0,638.7,644.0,644.0,3,58.8181875,150,150,2025-12-03
OPTIDX,NIFTY,2025-12-23,25400.0,CE,727.85,727.85,722.4,723.85,735.05,6,117.564375,75,75,2025-12-03
OPTIDX,NIFTY,2025-12-16,27450.0,CE,3.95,4.1,2.8,3.0,3.0,505,10397.8495,23400,-2550,2025-12-03
OPTIDX,NIFTY,2025-12-16,27350.0,CE,4.4,4.95,2.85,3.65,3.65,218,4472.28858,2850,0,2025-12-03
OPTIDX,NIFTY,2025-12-16,27050.0,CE,7.55,8.65,5.7,6.4,6.4,2218,45008.1354,40350,-1950,2025-12-03
OPTIDX,NIFTY,2025-12-16,26750.0,CE,22.75,22.95,12.7,15.8,15.8,6263,125725.069,87225,23175,2025-12-03
OPTIDX,NIFTY,2025-12-16,25200.0,CE,836.65,891.0,806.95,869.65,869.65,139,2715.11257,14475,6675,2025-12-03
OPTIDX,NIFTY,2025-12-09,27500.0,CE,1.4,1.6,1.1,1.15,1.15,290600,5993907.9,6998550,1289925,2025-12-03
OPTIDX,NIFTY,2025-12-30,23050.0,PE,0.0,0.0,0.0,5.85,0.05,0,0.0,70350,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,19000.0,PE,2.3,3.2,2.3,2.85,2.85,216,3078.45075,349425,-225,2025-12-03
OPTIDX,NIFTY,2025-12-23,27950.0,PE,1838.05,1843.7,1814.65,1828.25,1828.25,6,134.001975,75,75,2025-12-03
OPTIDX,NIFTY,2026-01-27,27900.0,PE,0.0,0.0,0.0,1378.35,1725.45,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,26800.0,PE,730.55,754.55,704.65,704.65,704.65,4,71.5781625,130,65,2025-12-03
OPTIDX,NIFTY,2026-02-24,27100.0,PE,0.0,0.0,0.0,862.2,1057.8,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,27300.0,PE,0.0,0.0,0.0,982.25,1200.95,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,27400.0,PE,0.0,0.0,0.0,1053.25,1275.55,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,27600.0,PE,0.0,0.0,0.0,1581.45,1430.55,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-06-30,20000.0,PE,31.6,31.6,29.0,30.7,30.7,13,195.2976,378600,-75,2025-12-03
OPTIDX,NIFTY,2026-09-29,31000.0,PE,0.0,0.0,0.0,4826.3,3756.3,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-12-29,14000.0,PE,0.0,0.0,0.0,20.05,0.05,0,0.0,2375,0,2025-12-03
OPTIDX,NIFTY,2027-06-29,18000.0,PE,0.0,0.0,0.0,93.95,1.0,0,0.0,100,0,2025-12-03
OPTIDX,NIFTY,2027-06-29,30000.0,PE,0.0,0.0,0.0,4562.55,2411.35,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2027-12-28,25000.0,PE,0.0,0.0,0.0,650.0,405.0,0,0.0,2025,0,2025-12-03
OPTIDX,NIFTY,2028-06-27,23000.0,PE,0.0,0.0,0.0,1399.25,158.5,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2028-12-26,30000.0,PE,0.0,0.0,0.0,2352.75,1747.1,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2030-06-25,28000.0,PE,0.0,0.0,0.0,1532.2,815.8,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-06-30,21000.0,CE,0.0,0.0,0.0,3881.9,5668.3,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,24250.0,CE,0.0,0.0,0.0,2118.6,2099.2,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-09-29,24000.0,CE,0.0,0.0,0.0,2671.85,3253.35,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2027-06-29,19000.0,CE,0.0,0.0,0.0,7800.0,8629.5,0,0.0,75,0,2025-12-03
OPTIDX,NIFTY,2026-03-31,23000.0,CE,3533.0,3564.25,3510.0,3552.4,3552.4,153,3044.59762,52725,10650,2025-12-03
OPTIDX,NIFTY,2026-02-24,27850.0,CE,100.0,105.0,90.0,91.0,131.7,4,72.6609,975,-65,2025-12-03
OPTIDX,NIFTY,2026-01-27,27050.0,PE,890.0,894.6,890.0,894.6,1013.6,2,36.32499,260,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,26950.0,PE,825.0,827.05,824.75,825.75,939.75,4,72.2166575,650,-195,2025-12-03
OPTIDX,NIFTY,2025-12-23,27900.0,PE,1788.3,1793.95,1764.85,1778.45,1778.45,6,133.552912,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-23,25950.0,PE,167.95,216.65,161.25,168.95,168.95,967,18960.1299,25200,10500,2025-12-03
OPTIDX,NIFTY,2025-12-09,23900.0,CE,0.0,0.0,0.0,2189.65,2108.6,0,0.0,75,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,24000.0,CE,2070.05,2070.05,1946.95,2021.9,2021.9,550,10734.7571,88200,-300,2025-12-03
OPTIDX,NIFTY,2025-12-09,24450.0,CE,0.0,0.0,0.0,1654.0,1559.1,0,0.0,825,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,25300.0,CE,804.15,804.2,644.25,735.7,735.7,767,14953.567,41475,3600,2025-12-03
OPTIDX,NIFTY,2025-12-09,25500.0,CE,600.0,600.0,454.5,533.8,533.8,24998,487397.888,276375,102075,2025-12-03
OPTIDX,NIFTY,2025-12-09,25800.0,CE,358.6,358.6,208.05,268.5,268.5,316138,6174614.03,934125,513150,2025-12-03
OPTIDX,NIFTY,2025-12-09,26000.0,CE,195.0,198.0,96.8,135.85,135.85,3100558,60747981.6,9433800,5209200,2025-12-03
OPTIDX,NIFTY,2025-12-30,25100.0,CE,1111.95,1111.95,993.5,1072.0,1072.0,145,2842.16722,17250,1725,2025-12-03
OPTIDX,NIFTY,2025-12-09,26750.0,CE,5.9,5.9,3.15,3.85,3.85,210346,4220689.82,1676775,364875,2025-12-03
OPTIDX,NIFTY,2025-12-23,24850.0,PE,18.0,18.0,13.4,13.6,13.6,11,205.131112,750,750,2025-12-03
OPTIDX,NIFTY,2025-12-16,27600.0,PE,1528.1,1533.3,1504.85,1519.45,1519.45,12,262.07505,150,75,2025-12-03
OPTIDX,NIFTY,2025-12-16,26300.0,PE,289.05,392.85,289.05,320.8,320.8,4684,93596.6231,273825,15450,2025-12-03
OPTIDX,NIFTY,2025-12-16,24800.0,PE,6.95,9.4,6.1,6.6,6.6,6067,112880.439,244500,29025,2025-12-03
OPTIDX,NIFTY,2026-02-24,25800.0,CE,915.0,915.0,886.0,913.0,884.05,9,156.23829,845,195,2025-12-03
OPTIDX,NIFTY,2026-02-24,26000.0,CE,830.0,841.35,748.85,796.35,796.35,1019,17738.2231,92365,19240,2025-12-03
OPTIDX,NIFTY,2026-02-24,26900.0,CE,320.8,334.95,309.45,331.5,331.5,18,318.442442,1495,845,2025-12-03
OPTIDX,NIFTY,2026-02-24,27650.0,CE,120.0,140.75,101.3,120.5,120.5,11,198.551697,7605,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,26500.0,PE,479.7,562.65,479.7,507.5,507.5,3755,65992.8325,303355,7995,2025-12-03
OPTIDX,NIFTY,2025-12-09,27800.0,CE,0.9,1.35,0.85,0.95,0.95,135671,2828842.06,2264325,24450,2025-12-03
OPTIDX,NIFTY,2026-01-27,27950.0,PE,0.0,0.0,0.0,1541.8,1770.9,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,25150.0,CE,1011.6,1011.6,1005.2,1008.4,1008.4,2,39.2376,1275,75,2025-12-03
OPTIDX,NIFTY,2025-12-30,26600.0,CE,129.0,133.5,81.5,97.25,97.25,26930,539172.653,1312125,441150,2025-12-03
OPTIDX,NIFTY,2025-12-30,27200.0,PE,1060.0,1132.8,1060.0,1065.3,1065.3,125,2653.86956,106950,2175,2025-12-03
OPTIDX,NIFTY,2025-12-30,26350.0,PE,383.1,452.2,371.7,387.45,387.45,482,9677.53638,75300,-5850,2025-12-03
OPTIDX,NIFTY,2025-12-30,25850.0,PE,155.95,198.1,153.6,159.25,159.25,4167,81355.0441,125475,-11850,2025-12-03
OPTIDX,NIFTY,2025-12-30,25000.0,PE,30.05,38.0,28.4,30.35,30.35,40304,756711.976,5098600,446500,2025-12-03
OPTIDX,NIFTY,2025-12-30,24550.0,PE,16.0,17.5,14.05,15.5,15.5,248,4569.23088,30825,7875,2025-12-03
OPTIDX,NIFTY,2025-12-30,24250.0,PE,10.1,12.45,10.1,11.55,11.55,253,4603.61448,33825,2475,2025-12-03
OPTIDX,NIFTY,2025-12-30,23600.0,PE,7.55,8.6,7.05,7.8,7.8,245,4337.89841,44550,5325,2025-12-03
OPTIDX,NIFTY,2025-12-30,22900.0,PE,5.25,6.4,5.15,6.05,6.05,198,3401.51272,139125,-5625,2025-12-03
OPTIDX,NIFTY,2025-12-30,16500.0,PE,0.0,0.0,0.0,2.0,0.05,0,0.0,5400,0,2025-12-03
OPTIDX,NIFTY,2025-12-23,27700.0,PE,1590.1,1595.65,1567.05,1581.5,1581.5,10,219.611212,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-23,26400.0,PE,403.1,469.1,386.85,410.6,410.6,175,3520.90365,17850,-600,2025-12-03
OPTIDX,NIFTY,2025-12-23,26350.0,PE,414.85,436.65,362.6,370.4,370.4,55,1103.98833,3675,-375,2025-12-03
OPTIDX,NIFTY,2025-12-23,26300.0,PE,322.45,404.3,322.4,339.95,339.95,236,4719.24862,39525,-4350,2025-12-03
OPTIDX,NIFTY,2025-12-23,24500.0,PE,8.3,10.5,8.3,9.1,9.1,809,14871.0753,66225,22575,2025-12-03
OPTIDX,NIFTY,2025-12-16,27900.0,PE,1870.6,1870.6,1801.4,1813.8,1813.8,3,66.8986125,75,0,2025-12-03
OPTIDX,NIFTY,2025-12-16,27700.0,PE,1632.95,1632.95,1621.45,1627.2,1627.2,2,43.9908,75,0,2025-12-03
OPTIDX,NIFTY,2025-12-16,26850.0,PE,836.95,836.95,803.5,803.5,803.5,3,62.2666125,525,-75,2025-12-03
OPTIDX,NIFTY,2025-12-16,26450.0,PE,476.85,504.45,423.45,432.3,432.3,95,1918.4313,3075,0,2025-12-03
OPTIDX,NIFTY,2025-12-16,25950.0,PE,126.15,180.3,125.0,133.3,133.3,17427,341203.635,193875,144300,2025-12-03
OPTIDX,NIFTY,2025-12-30,27350.0,PE,1260.95,1260.95,1253.1,1253.1,1277.2,2,42.9105375,375,-75,2025-12-03
OPTIDX,NIFTY,2025-12-16,25700.0,PE,66.1,90.8,57.65,61.85,61.85,18744,362340.799,427050,76125,2025-12-03
OPTIDX,NIFTY,2025-12-30,27450.0,PE,1317.45,1321.65,1317.45,1319.55,1319.55,2,43.154325,150,-75,2025-12-03
OPTIDX,NIFTY,2025-12-30,31000.0,PE,4661.65,4809.95,4661.65,4773.1,4773.1,58,1556.13011,5850,4350,2025-12-03
OPTIDX,NIFTY,2026-01-27,27350.0,PE,1075.1,1159.45,1075.1,1159.45,1249.35,7,129.502652,715,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,27100.0,PE,890.0,890.0,890.0,890.0,1051.5,1,18.1935,3575,-65,2025-12-03
OPTIDX,NIFTY,2026-01-27,26150.0,PE,335.0,383.8,331.05,340.65,340.65,80,1378.67993,15275,585,2025-12-03
OPTIDX,NIFTY,2026-01-27,26000.0,PE,248.1,324.75,248.1,284.95,284.95,6282,107403.463,604695,41535,2025-12-03
OPTIDX,NIFTY,2026-01-27,25900.0,PE,245.95,285.0,242.9,249.4,249.4,1284,21837.7927,106600,12415,2025-12-03
OPTIDX,NIFTY,2026-01-27,25550.0,PE,164.75,180.95,153.5,157.95,157.95,40,668.641447,10985,260,2025-12-03
OPTIDX,NIFTY,2026-01-27,24150.0,PE,0.0,0.0,0.0,26.7,18.35,0,0.0,1755,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,23850.0,PE,0.0,0.0,0.0,22.0,9.1,0,0.0,1690,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27600.0,PE,0.0,0.0,0.0,1475.65,1495.25,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27250.0,PE,805.0,1125.0,765.0,1115.0,1178.65,4,73.3265,130,130,2025-12-03
OPTIDX,NIFTY,2026-01-06,26950.0,PE,0.0,0.0,0.0,943.95,926.6,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26850.0,PE,0.0,0.0,0.0,869.7,847.75,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26100.0,PE,0.0,0.0,0.0,418.8,366.8,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26050.0,PE,0.0,0.0,0.0,395.35,342.6,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25900.0,PE,207.8,235.9,200.0,200.95,200.95,15,254.587905,650,650,2025-12-03
OPTIDX,NIFTY,2026-01-06,25400.0,PE,0.0,0.0,0.0,166.35,119.0,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,25350.0,PE,161.85,161.85,161.85,161.85,161.85,1,16.5827025,65,65,2025-12-03
OPTIDX,NIFTY,2026-01-06,24900.0,PE,0.0,0.0,0.0,72.25,41.2,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,24800.0,PE,50.95,50.95,35.0,35.0,32.35,2,32.2958675,130,130,2025-12-03
OPTIDX,NIFTY,2025-12-30,27800.0,PE,1696.15,1696.15,1655.0,1668.9,1668.9,3,66.3254625,3300,75,2025-12-03
OPTIDX,NIFTY,2025-12-16,25650.0,PE,52.35,78.8,49.6,54.15,54.15,9192,177265.632,107250,19050,2025-12-03
OPTIDX,NIFTY,2025-12-16,24650.0,PE,5.65,7.1,5.35,5.55,5.55,619,11446.6621,10650,7650,2025-12-03
OPTIDX,NIFTY,2025-12-16,24350.0,PE,0.0,0.0,0.0,50.35,0.25,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,24400.0,CE,0.0,0.0,0.0,1992.9,1964.15,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,27800.0,CE,38.5,39.0,29.7,33.8,33.8,2410,43599.7091,165295,-20345,2025-12-03
OPTIDX,NIFTY,2026-01-27,27500.0,CE,67.9,69.25,51.6,58.15,58.15,8874,158955.988,693225,-46280,2025-12-03
OPTIDX,NIFTY,2026-01-27,26900.0,CE,200.0,200.0,152.15,172.0,172.0,807,14197.8954,46410,3705,2025-12-03
OPTIDX,NIFTY,2026-01-27,26300.0,CE,442.9,446.8,378.4,410.9,410.9,932,16175.4048,94900,19175,2025-12-03
OPTIDX,NIFTY,2026-01-27,25500.0,CE,975.0,989.9,890.0,944.35,944.35,477,8192.36739,100360,1365,2025-12-03
OPTIDX,NIFTY,2026-01-27,24550.0,CE,0.0,0.0,0.0,1822.65,1690.1,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,24250.0,CE,0.0,0.0,0.0,2099.0,1968.05,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-01-27,24050.0,CE,0.0,0.0,0.0,2285.75,2158.1,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27800.0,CE,28.0,28.0,4.15,10.45,10.45,10,180.781185,325,325,2025-12-03
OPTIDX,NIFTY,2026-01-06,27400.0,CE,0.0,0.0,0.0,94.15,44.3,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27250.0,CE,0.0,0.0,0.0,118.4,60.25,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,27150.0,CE,0.0,0.0,0.0,137.2,73.35,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26850.0,CE,0.0,0.0,0.0,207.95,127.15,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26400.0,CE,0.0,0.0,0.0,362.75,260.5,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-01-06,26350.0,CE,0.0,0.0,0.0,383.95,279.9,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,26900.0,CE,57.45,58.2,37.05,44.1,44.1,20438,412991.331,837900,-132075,2025-12-03
OPTIDX,NIFTY,2025-12-30,26850.0,CE,63.7,64.45,42.0,50.65,50.65,3041,61349.1832,137925,25800,2025-12-03
OPTIDX,NIFTY,2025-12-30,26750.0,CE,83.05,83.35,55.35,66.2,66.2,2891,58140.2974,216000,-600,2025-12-03
OPTIDX,NIFTY,2026-02-24,24800.0,CE,1660.0,1704.0,1660.0,1704.0,1704.0,7,120.510812,455,455,2025-12-03
OPTIDX,NIFTY,2026-02-24,24950.0,CE,0.0,0.0,0.0,1560.0,1495.15,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2026-02-24,25050.0,CE,1521.8,1521.8,1521.8,1521.8,1521.8,1,17.27167,65,65,2025-12-03
OPTIDX,NIFTY,2026-02-24,26350.0,CE,0.0,0.0,0.0,725.45,582.45,0,0.0,65,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,27200.0,PE,0.0,0.0,0.0,1090.6,1188.5,0,0.0,9075,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,27050.0,PE,0.0,0.0,0.0,938.05,1039.15,0,0.0,150,0,2025-12-03
OPTIDX,NIFTY,2025-12-09,25900.0,PE,63.15,114.9,62.3,72.35,72.35,3581779,69830976.1,6050175,3292575,2025-12-03
OPTIDX,NIFTY,2025-12-09,24550.0,PE,2.2,2.7,1.7,2.0,2.0,43714,804959.293,141975,118350,2025-12-03
OPTIDX,NIFTY,2025-12-09,24000.0,PE,1.45,1.95,1.3,1.65,1.65,126857,2283584.33,2459700,1218375,2025-12-03
OPTIDX,NIFTY,2025-12-09,23850.0,PE,1.35,1.85,1.1,1.5,1.5,18601,332747.127,111975,99375,2025-12-03
OPTIDX,NIFTY,2030-06-25,25000.0,CE,0.0,0.0,0.0,8027.0,7090.45,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2030-06-25,21000.0,CE,0.0,0.0,0.0,10421.65,9895.75,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2030-06-25,20000.0,CE,0.0,0.0,0.0,11072.4,10638.55,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2025-12-30,25550.0,CE,635.0,641.9,612.5,638.25,675.0,18,353.447587,9150,300,2025-12-03
OPTIDX,NIFTY,2029-12-24,20000.0,CE,0.0,0.0,0.0,10081.1,10186.6,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2029-06-26,21000.0,CE,0.0,0.0,0.0,9799.75,8938.05,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2028-06-27,25000.0,CE,0.0,0.0,0.0,3545.15,4817.55,0,0.0,0,0,2025-12-03
OPTIDX,NIFTY,2027-12-28,20000.0,CE,0.0,0.0,0.0,5333.85,8246.45,0,0.0,0,0,2025-12-03
