instrument,symbol,expiry,expiry_dt_final,strike,option_type,open,high,low,close,settle_pr,volume,val_inlakh,open_int,chg_in_oi,timestamp
FUTSTK,LODHA,27-Jan-2026,2026-01-27,,,1160.0,1168.2,1140.0,1143.1,1143.1,132,684.5211,197550,19350,2025-12-01
FUTSTK,TVSMOTOR,27-Jan-2026,2026-01-27,,,3609.8,3694.9,3609.8,3691.4,3691.4,728,4665.01122,68775,-700,2025-12-01
FUTSTK,TVSMOTOR,30-Dec-2025,2025-12-30,,,3590.0,3678.9,3576.0,3675.3,3675.3,11101,70835.0455,7864500,-242200,2025-12-01
FUTSTK,TVSMOTOR,24-Feb-2026,2026-02-24,,,3630.0,3708.0,3630.0,3704.3,3704.3,239,1535.86405,31325,28175,2025-12-01
FUTSTK,BAJAJ-AUTO,30-Dec-2025,2025-12-30,,,9120.0,9246.0,9106.5,9146.5,9146.5,7911,54413.4952,3316275,38325,2025-12-01
FUTSTK,BAJAJ-AUTO,27-Jan-2026,2026-01-27,,,9250.0,9280.0,9145.0,9190.5,9190.5,362,2500.54837,67425,3975,2025-12-01
FUTSTK,BAJAJ-AUTO,24-Feb-2026,2026-02-24,,,9250.0,9297.0,9198.5,9200.0,9218.5,35,242.710875,3375,300,2025-12-01
FUTSTK,BOSCHLTD,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,36780.0,36830.0,0,0.0,100,0,2025-12-01
FUTSTK,BOSCHLTD,30-Dec-2025,2025-12-30,,,36425.0,36735.0,36405.0,36595.0,36595.0,608,5559.16,220525,650,2025-12-01
FUTSTK,BOSCHLTD,27-Jan-2026,2026-01-27,,,36880.0,36880.0,36705.0,36825.0,36825.0,32,294.265,4100,150,2025-12-01
FUTSTK,CIPLA,27-Jan-2026,2026-01-27,,,1555.0,1556.0,1535.0,1539.8,1539.8,179,1036.01775,235500,27000,2025-12-01
FUTSTK,CIPLA,30-Dec-2025,2025-12-30,,,1547.1,1547.1,1524.4,1529.9,1529.9,2520,14487.2602,13481250,-32625,2025-12-01
FUTSTK,CIPLA,24-Feb-2026,2026-02-24,,,1561.5,1563.2,1546.3,1546.3,1543.6,8,46.64025,12375,1500,2025-12-01
FUTSTK,DLF,24-Feb-2026,2026-02-24,,,737.65,739.85,723.0,724.85,724.85,174,1047.41835,167475,81675,2025-12-01
FUTSTK,DLF,30-Dec-2025,2025-12-30,,,729.5,732.45,713.4,716.65,716.65,6075,36166.614,46395525,1493250,2025-12-01
FUTSTK,DLF,27-Jan-2026,2026-01-27,,,738.0,738.05,718.9,721.3,721.3,438,2620.58486,1013925,116325,2025-12-01
FUTSTK,DRREDDY,30-Dec-2025,2025-12-30,,,1273.1,1273.7,1253.0,1264.7,1264.7,2120,16742.23,13236250,-114375,2025-12-01
FUTSTK,DRREDDY,27-Jan-2026,2026-01-27,,,1271.5,1278.7,1259.8,1270.4,1270.4,91,722.370625,247500,24375,2025-12-01
FUTSTK,DRREDDY,24-Feb-2026,2026-02-24,,,1270.0,1272.5,1265.0,1272.5,1277.1,11,87.294375,6875,3750,2025-12-01
FUTSTK,EXIDEIND,27-Jan-2026,2026-01-27,,,378.75,384.4,378.75,383.95,383.95,101,693.7047,1090800,-9000,2025-12-01
FUTSTK,EXIDEIND,30-Dec-2025,2025-12-30,,,378.5,382.1,376.25,381.65,381.65,2625,17929.0548,31352400,-498600,2025-12-01
FUTSTK,EXIDEIND,24-Feb-2026,2026-02-24,,,382.9,386.5,382.0,385.85,385.85,17,117.5517,41400,-1800,2025-12-01
FUTSTK,GODREJPROP,27-Jan-2026,2026-01-27,,,2148.3,2148.3,2102.0,2115.2,2115.2,80,467.536025,127050,4950,2025-12-01
FUTSTK,GODREJPROP,24-Feb-2026,2026-02-24,,,2161.2,2161.2,2115.0,2117.2,2124.8,4,23.4146,4950,0,2025-12-01
FUTSTK,GODREJPROP,30-Dec-2025,2025-12-30,,,2130.0,2141.1,2085.8,2104.8,2104.8,2924,16980.9191,8209300,-34925,2025-12-01
FUTSTK,KOTAKBANK,24-Feb-2026,2026-02-24,,,2165.0,2196.1,2165.0,2181.0,2181.0,36,314.812,17200,1200,2025-12-01
FUTSTK,KOTAKBANK,27-Jan-2026,2026-01-27,,,2155.6,2184.6,2151.8,2169.8,2169.8,526,4575.5868,483200,18800,2025-12-01
FUTSTK,KOTAKBANK,30-Dec-2025,2025-12-30,,,2145.0,2171.9,2137.7,2156.3,2156.3,13726,118697.874,36840000,-645200,2025-12-01
FUTSTK,M&M,30-Dec-2025,2025-12-30,,,3804.0,3817.9,3744.7,3756.9,3756.9,11819,89211.4076,18867200,-143000,2025-12-01
FUTSTK,M&M,27-Jan-2026,2026-01-27,,,3844.6,3844.7,3770.0,3782.4,3782.4,521,3958.2052,303400,18800,2025-12-01
FUTSTK,M&M,24-Feb-2026,2026-02-24,,,3855.6,3855.6,3794.1,3803.3,3803.3,114,872.2396,30200,5800,2025-12-01
FUTSTK,NATIONALUM,24-Feb-2026,2026-02-24,,,266.35,269.0,264.25,266.25,266.25,82,821.229375,1342500,101250,2025-12-01
FUTSTK,NATIONALUM,30-Dec-2025,2025-12-30,,,265.55,268.7,263.65,265.45,265.45,4643,46386.57,68115000,180000,2025-12-01
FUTSTK,NATIONALUM,27-Jan-2026,2026-01-27,,,267.4,269.9,265.0,267.05,267.05,221,2219.85562,2992500,67500,2025-12-01
FUTSTK,NHPC,27-Jan-2026,2026-01-27,,,77.26,78.21,77.0,78.03,78.03,79,392.0256,3552000,64000,2025-12-01
FUTSTK,NHPC,30-Dec-2025,2025-12-30,,,77.0,77.74,76.41,77.55,77.55,1034,5107.18336,62297600,134400,2025-12-01
FUTSTK,NHPC,24-Feb-2026,2026-02-24,,,77.15,78.0,76.9,77.96,77.96,14,69.30112,601600,38400,2025-12-01
FUTSTK,PAYTM,27-Jan-2026,2026-01-27,,,1340.4,1382.3,1332.4,1379.2,1379.2,352,3488.09752,187775,14500,2025-12-01
FUTSTK,PAYTM,24-Feb-2026,2026-02-24,,,1341.0,1388.8,1341.0,1386.5,1386.5,83,827.76875,57275,37700,2025-12-01
FUTSTK,PAYTM,30-Dec-2025,2025-12-30,,,1345.0,1376.4,1327.4,1372.8,1372.8,10390,102622.464,21071400,-369750,2025-12-01
FUTSTK,PGEL,30-Dec-2025,2025-12-30,,,596.0,600.05,589.15,594.8,594.8,1302,5410.6458,10770900,29400,2025-12-01
FUTSTK,PGEL,27-Jan-2026,2026-01-27,,,599.5,599.5,593.05,595.1,597.8,20,113.3464,150100,4750,2025-12-01
FUTSTK,PGEL,24-Feb-2026,2026-02-24,,,603.0,603.9,595.95,600.45,600.45,13,74.4648,21850,9500,2025-12-01
FUTSTK,TECHM,24-Feb-2026,2026-02-24,,,1544.0,1554.7,1539.0,1552.7,1552.7,22,204.3132,21000,2400,2025-12-01
FUTSTK,TECHM,30-Dec-2025,2025-12-30,,,1524.0,1537.8,1518.7,1535.1,1535.1,3417,31361.2866,22098000,-149400,2025-12-01
FUTSTK,TECHM,27-Jan-2026,2026-01-27,,,1531.9,1546.6,1529.2,1544.5,1544.5,104,960.2778,246000,13800,2025-12-01
FUTSTK,ULTRACEMCO,27-Jan-2026,2026-01-27,,,11760.0,11815.0,11703.0,11803.0,11803.0,276,1621.6505,41600,7150,2025-12-01
FUTSTK,ULTRACEMCO,30-Dec-2025,2025-12-30,,,11685.0,11749.0,11635.0,11728.0,11728.0,3776,22076.929,2576300,47350,2025-12-01
FUTSTK,ULTRACEMCO,24-Feb-2026,2026-02-24,,,11836.0,11855.0,11771.0,11853.0,11853.0,38,224.416,3850,1550,2025-12-01
FUTSTK,BANKINDIA,24-Feb-2026,2026-02-24,,,150.61,151.38,149.04,150.14,150.14,26,202.7506,130000,0,2025-12-01
FUTSTK,BANKINDIA,27-Jan-2026,2026-01-27,,,148.98,150.94,148.21,149.22,149.22,87,675.51588,1128400,41600,2025-12-01
FUTSTK,BANKINDIA,30-Dec-2025,2025-12-30,,,148.22,150.04,147.22,148.18,148.18,2027,15649.5133,51698400,764400,2025-12-01
FUTSTK,BIOCON,30-Dec-2025,2025-12-30,,,401.95,403.35,395.3,396.95,396.95,1586,15812.5387,40600000,100000,2025-12-01
FUTSTK,BIOCON,27-Jan-2026,2026-01-27,,,402.75,405.8,398.0,399.35,399.35,130,1303.59875,980000,50000,2025-12-01
FUTSTK,BIOCON,24-Feb-2026,2026-02-24,,,408.0,408.0,400.65,401.8,401.8,23,231.92875,85000,27500,2025-12-01
FUTSTK,COALINDIA,30-Dec-2025,2025-12-30,,,379.0,381.3,377.8,380.9,380.9,2909,14912.4132,55013850,-356400,2025-12-01
FUTSTK,COALINDIA,27-Jan-2026,2026-01-27,,,381.8,383.35,380.2,383.1,383.1,216,1113.49485,1467450,21600,2025-12-01
FUTSTK,COALINDIA,24-Feb-2026,2026-02-24,,,380.35,381.95,379.4,381.9,381.9,31,159.177825,110700,17550,2025-12-01
FUTSTK,COLPAL,30-Dec-2025,2025-12-30,,,2175.4,2178.3,2155.4,2159.5,2159.5,2374,11565.1098,5970375,220500,2025-12-01
FUTSTK,COLPAL,24-Feb-2026,2026-02-24,,,2193.0,2193.0,2182.0,2185.4,2185.4,23,113.184225,13950,4275,2025-12-01
FUTSTK,COLPAL,27-Jan-2026,2026-01-27,,,2181.0,2185.8,2167.5,2172.1,2172.1,167,818.106525,271800,15525,2025-12-01
FUTSTK,FEDERALBNK,27-Jan-2026,2026-01-27,,,259.65,259.85,257.9,258.65,258.65,108,1397.7425,2240000,-60000,2025-12-01
FUTSTK,FEDERALBNK,30-Dec-2025,2025-12-30,,,259.0,259.1,256.7,257.7,257.7,2023,26075.8975,54855000,-1195000,2025-12-01
FUTSTK,FEDERALBNK,24-Feb-2026,2026-02-24,,,259.85,260.2,258.75,259.75,259.75,25,324.46,165000,25000,2025-12-01
FUTSTK,GODREJCP,27-Jan-2026,2026-01-27,,,1152.8,1156.0,1135.8,1140.6,1140.6,88,504.31,104500,18000,2025-12-01
FUTSTK,GODREJCP,30-Dec-2025,2025-12-30,,,1152.7,1152.7,1128.5,1133.5,1133.5,2621,14882.111,9951500,83500,2025-12-01
FUTSTK,GODREJCP,24-Feb-2026,2026-02-24,,,1157.3,1157.3,1140.4,1145.5,1145.5,9,51.5545,5500,4500,2025-12-01
FUTSTK,KPITTECH,30-Dec-2025,2025-12-30,,,1220.9,1279.0,1220.4,1266.2,1266.2,3945,19873.364,3085200,18400,2025-12-01
FUTSTK,KPITTECH,27-Jan-2026,2026-01-27,,,1225.5,1276.0,1225.0,1270.7,1270.7,324,1737.5632,143225,21675,2025-12-01
FUTSTK,KPITTECH,24-Feb-2026,2026-02-24,,,1247.7,1270.2,1237.5,1270.2,1270.2,36,191.853075,18275,7225,2025-12-01
FUTSTK,LT,24-Feb-2026,2026-02-24,,,4164.0,4164.0,4120.7,4134.5,4134.5,29,209.94855,16450,2275,2025-12-01
FUTSTK,LT,30-Dec-2025,2025-12-30,,,4100.0,4121.0,4068.0,4088.3,4088.3,7390,52897.4969,13116600,-53200,2025-12-01
FUTSTK,LT,27-Jan-2026,2026-01-27,,,4133.2,4145.7,4096.7,4113.6,4113.6,428,3086.0354,257950,25025,2025-12-01
FUTSTK,NMDC,30-Dec-2025,2025-12-30,,,74.92,76.2,74.31,75.73,75.73,6522,33226.5253,328259250,3395250,2025-12-01
FUTSTK,NMDC,24-Feb-2026,2026-02-24,,,75.59,76.55,75.59,76.25,76.25,30,154.19295,243000,81000,2025-12-01
FUTSTK,NMDC,27-Jan-2026,2026-01-27,,,74.82,76.24,74.63,75.95,75.95,291,1485.45495,6723000,-108000,2025-12-01
FUTSTK,OIL,27-Jan-2026,2026-01-27,,,420.5,421.0,415.4,419.15,419.15,22,128.8042,155400,7000,2025-12-01
FUTSTK,OIL,30-Dec-2025,2025-12-30,,,416.8,418.5,413.05,416.75,416.75,591,3439.0349,10887800,42000,2025-12-01
FUTSTK,OIL,24-Feb-2026,2026-02-24,,,416.8,416.8,416.8,416.8,419.8,1,5.8352,58800,1400,2025-12-01
FUTSTK,PHOENIXLTD,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,1758.2,1753.2,0,0.0,0,0,2025-12-01
FUTSTK,PHOENIXLTD,27-Jan-2026,2026-01-27,,,1754.3,1765.4,1745.5,1750.0,1750.0,15,92.1767,17500,700,2025-12-01
FUTSTK,PHOENIXLTD,30-Dec-2025,2025-12-30,,,1747.6,1758.3,1732.7,1741.9,1741.9,575,3512.4726,3437700,3150,2025-12-01
FUTSTK,PIIND,30-Dec-2025,2025-12-30,,,3412.6,3416.6,3375.0,3406.5,3406.5,1163,6911.83972,2325575,6650,2025-12-01
FUTSTK,PIIND,27-Jan-2026,2026-01-27,,,3421.1,3421.1,3389.8,3414.2,3414.2,34,202.488125,54075,1400,2025-12-01
FUTSTK,PIIND,24-Feb-2026,2026-02-24,,,3393.0,3393.0,3393.0,3393.0,3434.6,1,5.93775,1925,0,2025-12-01
FUTSTK,TATACONSUM,24-Feb-2026,2026-02-24,,,1180.0,1180.0,1180.0,1180.0,1179.5,5,32.45,7150,2750,2025-12-01
FUTSTK,TATACONSUM,27-Jan-2026,2026-01-27,,,1184.2,1184.4,1173.6,1176.7,1176.7,77,499.1151,155650,22000,2025-12-01
FUTSTK,TATACONSUM,30-Dec-2025,2025-12-30,,,1177.6,1178.2,1165.2,1168.7,1168.7,1725,11100.6516,12573550,106700,2025-12-01
FUTSTK,WIPRO,24-Feb-2026,2026-02-24,,,250.0,250.72,249.5,250.23,250.23,49,367.6929,513000,60000,2025-12-01
FUTSTK,WIPRO,27-Jan-2026,2026-01-27,,,250.91,251.5,249.88,251.27,251.27,228,1714.6608,3894000,87000,2025-12-01
FUTSTK,WIPRO,30-Dec-2025,2025-12-30,,,250.72,251.99,249.77,251.54,251.54,1938,14597.7729,119634000,-507000,2025-12-01
FUTSTK,BHARATFORG,27-Jan-2026,2026-01-27,,,1454.4,1459.6,1436.4,1442.2,1442.2,137,993.201,131500,25500,2025-12-01
FUTSTK,BHARATFORG,30-Dec-2025,2025-12-30,,,1451.9,1458.7,1434.1,1441.7,1441.7,2049,14814.3925,7501500,32000,2025-12-01
FUTSTK,BHARATFORG,24-Feb-2026,2026-02-24,,,1453.0,1461.4,1450.6,1450.6,1452.3,7,50.905,7000,3000,2025-12-01
FUTSTK,CROMPTON,27-Jan-2026,2026-01-27,,,268.55,270.05,265.0,265.9,265.9,266,1275.759,2282400,106200,2025-12-01
FUTSTK,CROMPTON,30-Dec-2025,2025-12-30,,,267.05,268.2,263.25,264.25,264.25,1426,6805.2789,52090200,504000,2025-12-01
FUTSTK,CROMPTON,24-Feb-2026,2026-02-24,,,270.55,270.8,266.7,267.7,267.7,68,328.2849,212400,82800,2025-12-01
FUTSTK,INDUSTOWER,27-Jan-2026,2026-01-27,,,408.65,409.55,400.55,400.95,400.95,96,658.54855,455600,35700,2025-12-01
FUTSTK,INDUSTOWER,30-Dec-2025,2025-12-30,,,404.5,407.4,397.6,398.5,398.5,2521,17196.3109,85300900,-300900,2025-12-01
FUTSTK,INDUSTOWER,24-Feb-2026,2026-02-24,,,408.25,408.25,402.95,402.95,402.95,15,103.49345,40800,13600,2025-12-01
FUTSTK,PATANJALI,30-Dec-2025,2025-12-30,,,570.05,572.9,566.45,571.8,571.8,1793,9196.1829,32851800,249300,2025-12-01
FUTSTK,PATANJALI,24-Feb-2026,2026-02-24,,,575.5,576.2,573.4,576.2,576.95,6,31.05315,9900,4500,2025-12-01
FUTSTK,PATANJALI,27-Jan-2026,2026-01-27,,,573.55,576.0,570.5,575.2,575.2,27,139.15575,157500,2700,2025-12-01
FUTSTK,POWERINDIA,24-Feb-2026,2026-02-24,,,22400.0,22400.0,22400.0,22400.0,22484.0,2,22.4,300,50,2025-12-01
FUTSTK,POWERINDIA,27-Jan-2026,2026-01-27,,,22510.0,22560.0,22300.0,22300.0,22300.0,39,438.0975,3900,200,2025-12-01
FUTSTK,POWERINDIA,30-Dec-2025,2025-12-30,,,22350.0,22540.0,22160.0,22220.0,22220.0,921,10290.505,184350,4050,2025-12-01
FUTSTK,SOLARINDS,27-Jan-2026,2026-01-27,,,13497.0,13549.0,13368.0,13389.0,13389.0,54,363.475,39650,500,2025-12-01
FUTSTK,SOLARINDS,30-Dec-2025,2025-12-30,,,13407.0,13459.0,13281.0,13319.0,13319.0,876,8784.93375,869325,12675,2025-12-01
FUTSTK,SOLARINDS,24-Feb-2026,2026-02-24,,,13593.0,13637.0,13514.0,13525.0,13427.0,7,47.463,1700,250,2025-12-01
FUTSTK,TATAPOWER,24-Feb-2026,2026-02-24,,,397.4,398.5,393.5,396.25,396.25,49,281.1028,89900,18850,2025-12-01
FUTSTK,TATAPOWER,30-Dec-2025,2025-12-30,,,393.8,394.85,388.45,391.55,391.55,3711,21025.0913,52416050,7250,2025-12-01
FUTSTK,TATAPOWER,27-Jan-2026,2026-01-27,,,395.15,396.5,391.05,394.05,394.05,299,1703.7355,2285200,-33350,2025-12-01
FUTSTK,TITAGARH,30-Dec-2025,2025-12-30,,,826.65,853.0,821.0,823.95,823.95,1640,9921.43106,5836975,-53650,2025-12-01
FUTSTK,VOLTAS,30-Dec-2025,2025-12-30,,,1370.0,1381.0,1352.4,1358.8,1358.8,1898,9712.56975,10890000,-53625,2025-12-01
FUTSTK,VOLTAS,27-Jan-2026,2026-01-27,,,1367.1,1367.1,1340.0,1344.1,1344.1,182,922.891875,342750,21375,2025-12-01
FUTSTK,VOLTAS,24-Feb-2026,2026-02-24,,,1357.0,1357.0,1336.0,1339.9,1339.9,26,130.96275,25125,6000,2025-12-01
FUTSTK,APOLLOHOSP,27-Jan-2026,2026-01-27,,,7448.5,7475.5,7375.5,7379.0,7379.0,122,1132.1275,57250,5375,2025-12-01
FUTSTK,APOLLOHOSP,24-Feb-2026,2026-02-24,,,7475.5,7498.0,7410.5,7410.5,7385.5,32,298.460625,4875,2375,2025-12-01
FUTSTK,APOLLOHOSP,30-Dec-2025,2025-12-30,,,7399.0,7427.0,7328.0,7334.0,7334.0,2136,19704.2862,3008500,58625,2025-12-01
FUTSTK,CYIENT,30-Dec-2025,2025-12-30,,,1121.3,1174.4,1120.0,1170.4,1170.4,2740,13438.1778,3874725,-247775,2025-12-01
FUTSTK,DELHIVERY,27-Jan-2026,2026-01-27,,,432.45,437.7,422.15,422.8,422.8,136,1209.04855,417075,0,2025-12-01
FUTSTK,DELHIVERY,30-Dec-2025,2025-12-30,,,430.0,435.7,419.5,420.2,420.2,1937,17161.2501,16421550,-500075,2025-12-01
FUTSTK,DELHIVERY,24-Feb-2026,2026-02-24,,,440.3,440.3,427.4,428.15,423.25,10,89.7779875,41500,8300,2025-12-01
FUTSTK,DIXON,27-Jan-2026,2026-01-27,,,14829.0,14859.0,14661.0,14741.0,14741.0,251,1853.2015,90500,550,2025-12-01
FUTSTK,DIXON,30-Dec-2025,2025-12-30,,,14741.0,14767.0,14574.0,14651.0,14651.0,3428,25140.9095,1976150,17750,2025-12-01
FUTSTK,DIXON,24-Feb-2026,2026-02-24,,,14900.0,14948.0,14755.0,14817.0,14817.0,140,1037.3755,8150,2600,2025-12-01
FUTSTK,FORTIS,27-Jan-2026,2026-01-27,,,927.1,931.85,911.5,915.7,915.7,128,911.176025,262725,41850,2025-12-01
FUTSTK,FORTIS,24-Feb-2026,2026-02-24,,,930.0,933.8,920.0,921.0,917.0,8,57.3883625,9300,3100,2025-12-01
FUTSTK,FORTIS,30-Dec-2025,2025-12-30,,,928.7,928.7,905.8,910.65,910.7,2644,18760.5955,13975575,509950,2025-12-01
FUTSTK,GLENMARK,27-Jan-2026,2026-01-27,,,1975.0,1984.8,1947.0,1962.9,1962.9,73,538.557,101625,750,2025-12-01
FUTSTK,GLENMARK,30-Dec-2025,2025-12-30,,,1960.0,1975.0,1934.1,1953.0,1953.0,5242,38422.2071,14433000,63375,2025-12-01
FUTSTK,GLENMARK,24-Feb-2026,2026-02-24,,,1990.2,1990.2,1960.0,1967.6,1967.6,14,103.64325,9750,2250,2025-12-01
FUTSTK,HINDUNILVR,30-Dec-2025,2025-12-30,,,2477.1,2495.2,2463.4,2468.9,2468.9,11917,88748.0355,12184800,-1264200,2025-12-01
FUTSTK,HINDUNILVR,24-Feb-2026,2026-02-24,,,2475.5,2494.4,2468.5,2475.0,2475.0,59,439.2492,22200,1800,2025-12-01
FUTSTK,HINDUNILVR,27-Jan-2026,2026-01-27,,,2457.9,2495.0,2457.9,2470.1,2470.1,467,3480.357,516600,-14100,2025-12-01
FUTSTK,HUDCO,24-Feb-2026,2026-02-24,,,243.47,243.47,240.62,242.32,242.32,20,134.72736,97125,41625,2025-12-01
FUTSTK,HUDCO,27-Jan-2026,2026-01-27,,,243.24,243.5,239.7,241.29,241.29,97,650.08704,921300,91575,2025-12-01
FUTSTK,HUDCO,30-Dec-2025,2025-12-30,,,241.05,242.46,238.31,240.06,240.06,1382,9213.1701,32967000,169275,2025-12-01
FUTSTK,ICICIPRULI,30-Dec-2025,2025-12-30,,,622.35,627.4,619.1,625.75,625.75,750,4330.06467,13468925,35150,2025-12-01
FUTSTK,ICICIPRULI,24-Feb-2026,2026-02-24,,,631.65,632.65,631.65,632.65,629.95,3,17.5467875,5550,2775,2025-12-01
FUTSTK,ICICIPRULI,27-Jan-2026,2026-01-27,,,626.35,630.25,625.7,629.2,629.2,20,116.13005,98050,-1850,2025-12-01
FUTSTK,IDEA,27-Jan-2026,2026-01-27,,,10.09,10.39,9.88,10.07,10.07,1377,9998.31611,328785000,29805075,2025-12-01
FUTSTK,IDEA,30-Dec-2025,2025-12-30,,,10.07,10.33,9.81,10.01,10.01,10374,74925.4913,6261924750,63827175,2025-12-01
FUTSTK,IDEA,24-Feb-2026,2026-02-24,,,10.19,10.46,9.96,10.14,10.14,209,1525.34082,25159200,2930475,2025-12-01
FUTSTK,NBCC,24-Feb-2026,2026-02-24,,,118.83,119.99,118.65,119.74,119.59,5,38.73285,117000,0,2025-12-01
FUTSTK,NBCC,27-Jan-2026,2026-01-27,,,118.16,119.95,117.75,119.41,119.41,98,756.26915,1462500,234000,2025-12-01
FUTSTK,NBCC,30-Dec-2025,2025-12-30,,,117.5,119.29,116.75,118.72,118.72,1380,10593.0799,77961000,-234000,2025-12-01
FUTSTK,POLYCAB,27-Jan-2026,2026-01-27,,,7557.5,7620.0,7471.5,7487.5,7487.5,60,565.439375,18250,2000,2025-12-01
FUTSTK,POLYCAB,24-Feb-2026,2026-02-24,,,7629.0,7629.0,7506.5,7506.5,7501.0,4,37.875625,2000,125,2025-12-01
FUTSTK,POLYCAB,30-Dec-2025,2025-12-30,,,7466.5,7579.0,7412.0,7436.0,7436.0,1870,17493.665,1554750,625,2025-12-01
FUTSTK,ALKEM,30-Dec-2025,2025-12-30,,,5730.0,5730.0,5615.0,5637.0,5637.0,1099,7782.52562,1610500,10625,2025-12-01
FUTSTK,ALKEM,27-Jan-2026,2026-01-27,,,5726.0,5726.0,5653.5,5685.0,5685.0,18,128.031875,6875,250,2025-12-01
FUTSTK,ALKEM,24-Feb-2026,2026-02-24,,,0.0,0.0,0.0,5794.0,5685.0,0,0.0,375,0,2025-12-01
FUTSTK,ASHOKLEY,30-Dec-2025,2025-12-30,,,156.73,160.8,156.51,159.31,159.31,6314,50174.9085,127950000,3725000,2025-12-01
FUTSTK,ASHOKLEY,27-Jan-2026,2026-01-27,,,156.0,159.56,155.7,158.39,158.39,334,2635.5885,3215000,-10000,2025-12-01
FUTSTK,ASHOKLEY,24-Feb-2026,2026-02-24,,,155.42,158.51,155.42,157.65,157.65,73,572.851,410000,15000,2025-12-01
FUTSTK,ASTRAL,30-Dec-2025,2025-12-30,,,1437.7,1439.8,1420.1,1428.8,1428.8,2615,15859.2086,7828925,166175,2025-12-01
FUTSTK,ASTRAL,27-Jan-2026,2026-01-27,,,1435.5,1436.5,1419.0,1424.3,1424.3,199,1205.35822,302175,26775,2025-12-01
FUTSTK,ASTRAL,24-Feb-2026,2026-02-24,,,1430.0,1435.0,1422.0,1422.0,1459.9,18,109.35165,21675,5100,2025-12-01
FUTSTK,BANKBARODA,24-Feb-2026,2026-02-24,,,300.5,302.05,298.0,301.0,301.0,33,290.3472,102375,29250,2025-12-01
FUTSTK,BANKBARODA,27-Jan-2026,2026-01-27,,,296.0,300.95,294.0,298.9,298.9,511,4459.59686,1345500,193050,2025-12-01
FUTSTK,BANKBARODA,30-Dec-2025,2025-12-30,,,293.5,299.3,292.0,297.1,297.1,12627,109572.013,93366000,1102725,2025-12-01
FUTSTK,BHARTIARTL,30-Dec-2025,2025-12-30,,,2126.9,2132.5,2096.8,2102.9,2102.9,9052,90790.3709,44374500,-312550,2025-12-01
FUTSTK,BHARTIARTL,27-Jan-2026,2026-01-27,,,2133.7,2145.3,2110.0,2115.7,2115.7,480,4845.65835,1092025,90725,2025-12-01
FUTSTK,BHARTIARTL,24-Feb-2026,2026-02-24,,,2142.8,2154.3,2122.0,2127.5,2127.5,106,1075.0637,96900,43225,2025-12-01
FUTSTK,BPCL,27-Jan-2026,2026-01-27,,,365.0,365.25,356.7,358.2,358.2,114,810.9271,472025,63200,2025-12-01
FUTSTK,BPCL,30-Dec-2025,2025-12-30,,,363.7,363.7,354.65,356.3,356.3,2561,18111.8076,28497275,280450,2025-12-01
FUTSTK,BPCL,24-Feb-2026,2026-02-24,,,362.7,363.7,358.45,358.45,358.75,8,57.1021875,65175,13825,2025-12-01
FUTSTK,CHOLAFIN,30-Dec-2025,2025-12-30,,,1748.0,1751.0,1725.7,1735.3,1735.3,2241,24332.0418,12445625,3125,2025-12-01
FUTSTK,CHOLAFIN,27-Jan-2026,2026-01-27,,,1745.6,1745.6,1724.7,1734.8,1734.8,78,846.90375,107500,10625,2025-12-01
FUTSTK,CHOLAFIN,24-Feb-2026,2026-02-24,,,1735.7,1735.7,1735.7,1735.7,1748.2,1,10.848125,8125,625,2025-12-01
FUTSTK,CUMMINSIND,30-Dec-2025,2025-12-30,,,4541.0,4566.8,4495.9,4557.7,4557.7,2444,22161.3898,3091400,-35200,2025-12-01
FUTSTK,CUMMINSIND,27-Jan-2026,2026-01-27,,,4534.1,4589.9,4527.4,4576.0,4576.0,117,1067.5084,29800,4200,2025-12-01
FUTSTK,CUMMINSIND,24-Feb-2026,2026-02-24,,,4557.1,4585.0,4532.8,4581.6,4581.6,14,127.6172,7400,200,2025-12-01
FUTSTK,DIVISLAB,30-Dec-2025,2025-12-30,,,6501.0,6540.0,6444.5,6463.0,6463.0,1812,11757.875,3205400,13200,2025-12-01
FUTSTK,DIVISLAB,24-Feb-2026,2026-02-24,,,6576.0,6576.0,6536.0,6536.0,6536.0,9,58.985,1500,800,2025-12-01
FUTSTK,DIVISLAB,27-Jan-2026,2026-01-27,,,6575.0,6575.0,6487.5,6501.5,6501.5,32,208.592,32600,800,2025-12-01
FUTSTK,IEX,24-Feb-2026,2026-02-24,,,142.43,149.0,142.33,148.5,148.5,165,911.25225,480000,255000,2025-12-01
FUTSTK,IEX,27-Jan-2026,2026-01-27,,,142.79,149.4,142.68,148.43,148.43,996,5518.9125,3150000,1256250,2025-12-01
FUTSTK,IEX,30-Dec-2025,2025-12-30,,,140.98,148.6,140.98,147.74,147.74,8220,45206.3688,58875000,135000,2025-12-01
FUTSTK,INDUSINDBK,27-Jan-2026,2026-01-27,,,865.05,865.95,851.95,854.95,854.95,273,1640.48395,1548400,18900,2025-12-01
FUTSTK,INDUSINDBK,24-Feb-2026,2026-02-24,,,869.05,869.05,857.1,860.45,858.55,21,126.73045,22400,11200,2025-12-01
FUTSTK,INDUSINDBK,30-Dec-2025,2025-12-30,,,862.95,864.9,846.0,850.15,850.15,10249,61190.3705,45411100,865900,2025-12-01
